timestamp,open,high,low,close,adjusted close,volume,dividend amount
2016-10-28,150.4000,154.4400,149.8300,152.6100,99.9105,16009359,0.0000
2016-10-21,154.4500,155.8900,147.7900,149.6300,97.9596,31731091,0.0000
2016-10-14,156.7100,158.4900,152.2700,154.4500,101.1151,15614452,0.0000
2016-10-07,158.0600,158.5300,154.8600,155.6700,101.9139,11417766,0.0000
2016-09-30,154.4600,165.0000,153.4600,158.8500,103.9957,15801644,0.0000
2016-09-23,154.8700,157.2200,153.8700,154.9800,101.4621,12476162,0.0000
2016-09-16,155.2600,158.5300,153.2100,153.8400,100.7158,21990587,0.0000
2016-09-09,159.8800,161.7600,155.6500,155.6900,101.9269,15009419,0.0000
2016-09-02,158.8300,160.5700,158.1000,159.5500,104.4540,11286596,0.0000
2016-08-26,160.0000,161.3400,157.8500,158.3200,103.6487,13571765,0.0000
2016-08-19,162.4000,162.9700,159.5200,160.0400,104.7748,14873739,0.0000
2016-08-12,162.7300,164.9500,161.5200,161.9500,106.0252,19554950,1.4000
2016-08-05,160.6500,163.5100,159.8000,163.5000,106.1231,15067283,0.0000
2016-07-29,162.0000,163.6000,160.0300,160.6200,104.2538,13747991,0.0000
2016-07-22,159.3000,162.1700,157.8900,162.0700,105.1949,24775973,0.0000
2016-07-15,154.6000,161.4000,154.5000,159.7800,103.7086,18535456,0.0000
2016-07-08,151.1900,154.6000,149.9200,154.4600,100.2555,10213227,0.0000
2016-07-01,146.1800,152.9700,142.5000,152.3500,98.8860,19155814,0.0000
2016-06-24,152.6000,155.4800,146.1800,146.5900,95.1473,22214411,0.0000
2016-06-17,151.6300,152.7200,149.0000,151.9900,98.6523,15849580,0.0000
